eccentric_anomaly,relative_update,absolute_error
0.08726646259971647,0.0,-0.008715574274765811
0.09694634125382136,0.09984779754360591,4.2338084528525943e-7
0.09694587107596829,-4.8499007523443936e-6,1.0824674490095276e-15
